timestamp,open,high,low,close,volume
1736085660000,97710.06,97713.42,97688.0,97704.0,3.99463
1736085720000,97704.0,97735.04,97692.7,97735.04,12.20473
1736085780000,97735.04,97779.96,97735.04,97777.07,3.14316
1736085840000,97777.07,97777.07,97769.02,97769.02,5.54037
1736085900000,97769.02,97769.03,97763.16,97763.16,4.44682
1736085960000,97763.16,97763.17,97729.46,97752.7,3.52755
1736086020000,97752.7,97752.71,97708.0,97708.0,2.19894
1736086080000,97708.0,97728.97,97706.88,97714.81,3.01666
1736086140000,97714.8,97714.81,97688.0,97688.0,6.29786
1736086200000,97688.0,97688.01,97643.4,97649.86,7.63997
1736086260000,97649.85,97649.86,97636.37,97636.38,5.08952
1736086320000,97636.37,97659.99,97636.36,97644.43,17.11405
1736086380000,97644.43,97644.43,97600.0,97628.87,9.07134
1736086440000,97628.87,97645.01,97628.86,97645.0,6.33788
1736086500000,97645.0,97645.01,97596.01,97596.01,5.56061
1736086560000,97596.01,97596.02,97333.0,97392.77,152.60207
1736086620000,97393.84,97450.46,97305.0,97350.12,47.12029
1736086680000,97350.12,97412.29,97332.64,97377.8,25.90099
1736086740000,97377.8,97422.11,97314.34,97314.35,36.64738
1736086800000,97314.35,97418.23,97296.42,97393.19,37.69869
1736086860000,97392.78,97443.74,97362.24,97433.35,16.56733
1736086920000,97433.35,97433.35,97323.01,97342.56,14.83316
1736086980000,97342.55,97410.8,97276.79,97377.86,27.96216
1736087040000,97377.86,97452.0,97364.0,97442.39,27.04876
1736087100000,97442.4,97518.15,97436.2,97518.15,12.71823
1736087160000,97518.17,97527.13,97455.37,97479.7,13.76962
1736087220000,97479.69,97501.42,97459.34,97459.34,18.24465
1736087280000,97459.35,97496.54,97459.34,97496.53,3.16372
1736087340000,97496.54,97506.5,97484.97,97484.97,6.63117
1736087400000,97484.97,97484.98,97372.99,97411.82,17.07781
1736087460000,97411.83,97459.56,97406.41,97451.56,7.89957
1736087520000,97451.57,97467.86,97407.32,97415.45,5.56057
1736087580000,97415.45,97489.32,97407.81,97457.98,7.46888
1736087640000,97457.98,97468.03,97440.32,97450.93,3.53276
1736087700000,97450.93,97553.02,97450.93,97548.3,16.30514
1736087760000,97548.3,97553.19,97514.34,97551.51,16.40542
1736087820000,97551.51,97562.52,97545.45,97551.97,3.84857
1736087880000,97551.97,97584.58,97551.97,97584.58,3.39761
1736087940000,97584.57,97584.58,97552.5,97565.08,6.706
1736088000000,97565.08,97565.95,97540.89,97564.0,3.47796
1736088060000,97564.25,97596.5,97564.25,97596.5,3.27265
1736088120000,97596.5,97669.47,97579.79,97664.86,18.30237
1736088180000,97664.86,97678.56,97664.85,97678.56,3.60138
1736088240000,97678.55,97678.56,97675.19,97675.19,2.60236
1736088300000,97675.19,97740.33,97675.19,97731.55,8.25499
1736088360000,97731.55,97846.77,97731.55,97797.28,8.36869
1736088420000,97797.6,97823.36,97781.39,97823.35,12.28526
1736088480000,97823.36,97829.53,97805.2,97829.53,4.97852
1736088540000,97829.53,97900.0,97829.53,97882.29,10.88855
1736088600000,97882.29,97893.29,97862.4,97862.4,3.11602
